Brand,Model Name,Year,Price (USD),Mileage (km),Condition,City,Color,Battery (kWh),Range (km),Power (kW),0-100 km/h (s),Charging Type,Seller Type,Date Listed,Month,Sales Volume,Source,Data Type
Hyundai,Hyundai Ioniq 5,2024,42122.13726828777,9536.0,Good,Siem Reap,Black,58/72.6,354-488,125,7.4,GB-T/CCS2,Private,05-02-2022,2,,Synthetic (New Formula),Synthetic
MG,MG 4 EV,2023,25171.060862371705,5110.0,New,Battambang,Black,51/64/77,350-520,125,7.7,GB-T/CCS2,Private,13-11-2022,11,,Synthetic (New Formula),Synthetic
BYD,BYD Tang,2024,62120.30192842046,6060.0,New,Phnom Penh,Silver,86.4/108.8,400-530,180,4.6,GB-T/CCS2,Private,12-01-2024,1,,Synthetic (New Formula),Synthetic
BYD,BYD M9,2025,61347.103153714976,9900.0,Fair,Phnom Penh,Black,52,180 PHEV,180,,GB-T/CCS2,Private,04-07-2025,7,,Synthetic (New Formula),Synthetic
BYD,BYD Seal,2022,33986.12608692388,38988.0,Excellent,Phnom Penh,Grey,61.4/82.5,400-550,150,3.8,GB-T/CCS2,Authorized Dealer,17-02-2023,2,,Synthetic (New Formula),Synthetic
BYD,BYD Dolphin,2023,23212.598467896238,11964.0,Excellent,Phnom Penh,Cosmos Black,44.9/60.5,310-420,70,7.5,GB-T/CCS2,Dealer,28-07-2023,7,,Synthetic (New Formula),Synthetic
Avatr,Avatr 07,2025,46138.602687519866,55676.0,New,Phnom Penh,Grey,62.2/100.5,420-621,190,4.9,GB-T/CCS2,Dealer,26-05-2025,5,,Synthetic (New Formula),Synthetic
Deepal,Deepal S07,2022,44585.85335212514,33694.0,New,Phnom Penh,Black,31.6/80,200 PHEV,190,6.7,GB-T/CCS2,Dealer,13-03-2024,3,,Synthetic (New Formula),Synthetic
AITO,AITO M5,2022,39243.069665390554,0.0,New,Siem Reap,White,40,200 PHEV,200,4.8,GB-T/CCS2,Authorized Dealer,11-02-2023,2,,Synthetic (New Formula),Synthetic
Avatr,Avatr 11,2023,63899.75706955681,41328.0,New,Battambang,White,90/116,555-700,230,3.9,GB-T/CCS2,Private,18-05-2022,5,,Synthetic (New Formula),Synthetic
BYD,BYD Dolphin,2025,25258.522554513802,4308.0,Good,Sihanoukville,Black,44.9/60.5,310-420,70,7.5,GB-T/CCS2,Authorized Dealer,03-04-2023,4,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2025,29131.107499915033,7525.0,Excellent,Phnom Penh,Grey,40/62,240-385,110,7.0,GB-T/CCS2,Authorized Dealer,10-04-2021,4,,Synthetic (New Formula),Synthetic
BYD,BYD Seal,2023,35259.71343428165,23400.0,New,Phnom Penh,Grey,61.4/82.5,400-550,150,3.8,GB-T/CCS2,Authorized Dealer,17-02-2023,2,,Synthetic (New Formula),Synthetic
Avatr,Avatr 11,2022,61177.16085963931,11820.0,Like New,Phnom Penh,White,90/116,555-700,230,3.9,GB-T/CCS2,Authorized Dealer,27-08-2025,8,,Synthetic (New Formula),Synthetic
AITO,AITO M5,2024,46942.71608841394,33252.0,Fair,Phnom Penh,Grey,40,200 PHEV,200,4.8,GB-T/CCS2,Dealer,06-04-2024,4,,Synthetic (New Formula),Synthetic
Mercedes,Mercedes EQB,2022,57589.35549009402,18972.0,New,Preah Vihear,Silver,66.5,419,168,8.0,GB-T/CCS2,Authorized Dealer,16-05-2022,5,,Synthetic (New Formula),Synthetic
Kia,Kia EV9,2023,73926.69209763147,0.0,New,Kampot,Grey,99.8,541,283,5.3,GB-T/CCS2,Authorized Dealer,05-03-2023,3,,Synthetic (New Formula),Synthetic
Arcfox,Arcfox Koala S,2023,26238.965276266877,29841.0,Excellent,Sihanoukville,Black,42.8,301,120,8.5,GB-T/CCS2,Private,03-02-2025,2,,Synthetic (New Formula),Synthetic
XPeng,XPeng G6,2023,44317.68843123822,3704.0,Like New,Phnom Penh,Black,66/87.5,435-570,190,6.2,GB-T/CCS2,Authorized Dealer,10-07-2024,7,,Synthetic (New Formula),Synthetic
MG,MG 4 EV,2024,25771.217916366706,26505.0,New,Phnom Penh,Grey,51/64/77,350-520,125,7.7,GB-T/CCS2,Dealer,26-01-2024,1,,Synthetic (New Formula),Synthetic
MG,MG 4 EV,2024,26591.031507939373,13024.0,New,Phnom Penh,White,51/64/77,350-520,125,7.7,GB-T/CCS2,Dealer,14-04-2024,4,,Synthetic (New Formula),Synthetic
XPeng,XPeng G6,2024,44121.37161228437,15674.0,Excellent,Battambang,Green,66/87.5,435-570,190,6.2,GB-T/CCS2,Authorized Dealer,15-12-2023,12,,Synthetic (New Formula),Synthetic
Hyundai,Hyundai Ioniq 5,2024,43104.3621536214,0.0,Like New,Siem Reap,Black,58/72.6,354-488,125,7.4,GB-T/CCS2,Private,05-02-2022,2,,Synthetic (New Formula),Synthetic
BMW,BMW iX1,2024,57339.340378359106,26975.0,Good,Battambang,White,64.7,417,150,8.6,GB-T/CCS2,Dealer,24-02-2023,2,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model 3,2024,43993.39920442251,13787.0,Like New,Phnom Penh,White,60/82,430-576,208,6.1,GB-T/CCS2,Dealer,12-10-2024,10,,Synthetic (New Formula),Synthetic
Deepal,Deepal S07,2024,52226.93916114657,11100.0,Excellent,Phnom Penh,Black,31.6/80,200 PHEV,190,6.7,GB-T/CCS2,Dealer,13-03-2024,3,,Synthetic (New Formula),Synthetic
Leapmotor,Leapmotor T03,2024,12802.233330761646,0.0,Excellent,Preah Vihear,White,41.3,403,80,,GB-T/CCS2,Authorized Dealer,10-02-2025,2,,Synthetic (New Formula),Synthetic
BYD,BYD Han,2021,52607.81507104171,6090.0,Excellent,Phnom Penh,White,76.9/85.4,500-610,180,3.9,GB-T/CCS2,Dealer,11-08-2025,8,,Synthetic (New Formula),Synthetic
Zeekr,Zeekr X,2022,48183.47208827229,23575.0,Like New,Kampong Cham,Black,66,440,200,5.6,GB-T/CCS2,Authorized Dealer,07-01-2025,1,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2023,26511.783841412434,17034.0,Excellent,Siem Reap,Black,40/62,240-385,110,7.0,GB-T/CCS2,Authorized Dealer,23-11-2022,11,,Synthetic (New Formula),Synthetic
Mercedes,Mercedes EQB,2023,58794.290182838995,36680.0,Excellent,Kampot,White,66.5,419,168,8.0,GB-T/CCS2,Dealer,28-08-2025,8,,Synthetic (New Formula),Synthetic
BYD,BYD Dolphin,2023,23643.329206151928,5535.0,Excellent,Phnom Penh,Blue,44.9/60.5,310-420,70,7.5,GB-T/CCS2,Dealer,17-10-2024,10,,Synthetic (New Formula),Synthetic
AION,AION Y Plus,2023,31668.906976694707,26975.0,New,Phnom Penh,Black,51.9/63.9,410-510,150,7.8,GB-T/CCS2,Dealer,17-10-2024,10,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model 3,2022,43144.91958141899,10197.0,New,Sihanoukville,White,60/82,430-576,208,6.1,GB-T/CCS2,Dealer,18-07-2022,7,,Synthetic (New Formula),Synthetic
AITO,AITO M5,2020,37137.96892952627,35938.0,Like New,Phnom Penh,Grey,40,200 PHEV,200,4.8,GB-T/CCS2,Dealer,06-04-2024,4,,Synthetic (New Formula),Synthetic
VinFast,VinFast VF 8,2022,37619.01848358733,25800.0,Excellent,Phnom Penh,Silver,82/87.5,420-500,150,5.5,GB-T/CCS2,Private,12-08-2025,8,,Synthetic (New Formula),Synthetic
Deepal,Deepal L07,2023,44979.20289643442,31528.0,Like New,Phnom Penh,Black,31.6,200 PHEV,160,7.3,GB-T/CCS2,Private,01-02-2025,2,,Synthetic (New Formula),Synthetic
AITO,AITO M5,2023,41481.318963732156,20286.0,Like New,Kampong Cham,Black,40,200 PHEV,200,4.8,GB-T/CCS2,Private,10-03-2022,3,,Synthetic (New Formula),Synthetic
AION,AION V,2025,39394.47130506377,26102.0,Good,Phnom Penh,Blue,68.8/80,480-610,165,7.1,GB-T/CCS2,Dealer,24-05-2025,5,,Synthetic (New Formula),Synthetic
XPeng,XPeng G6,2023,45056.67776388482,18432.0,Good,Phnom Penh,Black,66/87.5,435-570,190,6.2,GB-T/CCS2,Authorized Dealer,10-07-2024,7,,Synthetic (New Formula),Synthetic
MG,MG 4 EV,2025,25337.590942169798,6888.0,Good,Kratie,Grey,51/64/77,350-520,125,7.7,GB-T/CCS2,Private,09-11-2021,11,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model 3,2022,40618.49417559913,18972.0,Good,Kampot,Grey,60/82,430-576,208,6.1,GB-T/CCS2,Authorized Dealer,27-04-2024,4,,Synthetic (New Formula),Synthetic
Avatr,Avatr 07,2023,43723.7946063701,14756.0,Excellent,Phnom Penh,Cosmos Black,62.2/100.5,420-621,190,4.9,GB-T/CCS2,Dealer,02-06-2024,6,,Synthetic (New Formula),Synthetic
Hyundai,Hyundai Ioniq 5,2024,44426.209046004566,27347.0,Like New,Phnom Penh,White,58/72.6,354-488,125,7.4,GB-T/CCS2,Authorized Dealer,25-08-2022,8,,Synthetic (New Formula),Synthetic
Kia,Kia EV5,2025,36550.47924398757,8190.0,Like New,Kampot,Silver,64.2/88,400-600,160,7.5,GB-T/CCS2,Dealer,13-05-2024,5,,Synthetic (New Formula),Synthetic
XPeng,XPeng G6,2024,45935.55894853466,20330.0,New,Battambang,Red,66/87.5,435-570,190,6.2,GB-T/CCS2,Private,25-03-2023,3,,Synthetic (New Formula),Synthetic
BMW,BMW iX1,2020,41189.31783284597,12195.0,New,Koh Kong,Silver,64.7,417,150,8.6,GB-T/CCS2,Dealer,22-06-2025,6,,Synthetic (New Formula),Synthetic
BYD,BYD Seal 5,2025,21497.93526259704,0.0,Like New,Battambang,White,15.8,80 PHEV,110,7.9,GB-T/CCS2,Authorized Dealer,21-04-2025,4,,Synthetic (New Formula),Synthetic
AITO,AITO M5,2025,44994.647430030745,0.0,Excellent,Phnom Penh,Red,40,200 PHEV,200,4.8,GB-T/CCS2,Authorized Dealer,13-01-2024,1,,Synthetic (New Formula),Synthetic
VinFast,VinFast VF 8,2024,42689.47848643293,0.0,Excellent,Phnom Penh,White,82/87.5,420-500,150,5.5,GB-T/CCS2,Authorized Dealer,17-04-2024,4,,Synthetic (New Formula),Synthetic
Leapmotor,Leapmotor T03,2020,9474.374993951209,10270.0,Like New,Preah Vihear,White,41.3,403,80,,GB-T/CCS2,Authorized Dealer,10-02-2025,2,,Synthetic (New Formula),Synthetic
AITO,AITO M7,2023,56074.85431061539,0.0,New,Kampong Cham,Grey,40,200 PHEV,330,4.8,GB-T/CCS2,Dealer,20-08-2022,8,,Synthetic (New Formula),Synthetic
BYD,BYD Tang,2024,61672.42727719783,33292.0,New,Phnom Penh,Pearl White,86.4/108.8,400-530,180,4.6,GB-T/CCS2,Dealer,23-02-2021,2,,Synthetic (New Formula),Synthetic
BYD,BYD Tang,2025,63028.86063002881,32032.0,Good,Phnom Penh,Grey,86.4/108.8,400-530,180,4.6,GB-T/CCS2,Authorized Dealer,13-02-2023,2,,Synthetic (New Formula),Synthetic
Hyundai,Hyundai Ioniq 5,2025,43397.440342873044,33490.0,Like New,Kratie,White,58/72.6,354-488,125,7.4,GB-T/CCS2,Dealer,10-11-2022,11,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2022,26673.774229702383,9185.0,New,Phnom Penh,Red,40/62,240-385,110,7.0,GB-T/CCS2,Dealer,15-07-2025,7,,Synthetic (New Formula),Synthetic
VinFast,VinFast VF 8,2022,37182.768004193415,8640.0,Excellent,Phnom Penh,White,82/87.5,420-500,150,5.5,GB-T/CCS2,Authorized Dealer,15-12-2022,12,,Synthetic (New Formula),Synthetic
Denza,Denza D9,2024,78866.1089736794,7511.0,New,Phnom Penh,Grey,103,600,230,6.9,GB-T/CCS2,Private,28-10-2022,10,,Synthetic (New Formula),Synthetic
BMW,BMW iX1,2025,57408.153807832074,0.0,Excellent,Kampong Cham,Green,64.7,417,150,8.6,GB-T/CCS2,Private,15-11-2023,11,,Synthetic (New Formula),Synthetic
MG,MG 4 EV,2024,25916.40207315292,19362.0,New,Phnom Penh,White,51/64/77,350-520,125,7.7,GB-T/CCS2,Private,07-02-2025,2,,Synthetic (New Formula),Synthetic
Deepal,Deepal S07,2020,38578.48543095605,11100.0,Like New,Phnom Penh,White,31.6/80,200 PHEV,190,6.7,GB-T/CCS2,Private,18-05-2025,5,,Synthetic (New Formula),Synthetic
BYD,BYD Atto 3,2020,23766.410847997573,23736.0,Excellent,Kampot,Black,50/60.5,340-420,150,7.3,GB-T/CCS2,Private,15-08-2024,8,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2025,29131.107499915033,42883.0,New,Phnom Penh,White,40/62,240-385,110,7.0,GB-T/CCS2,Dealer,26-08-2020,8,,Synthetic (New Formula),Synthetic
BYD,BYD Sealion 6,2023,40741.59181525265,962.0,Like New,Phnom Penh,Black,18.3,80-100 PHEV,145,8.5,GB-T/CCS2,Dealer,16-11-2024,11,,Synthetic (New Formula),Synthetic
Zeekr,Zeekr X,2025,54349.339073541276,21720.0,New,Phnom Penh,Red,66,440,200,5.6,GB-T/CCS2,Authorized Dealer,11-12-2023,12,,Synthetic (New Formula),Synthetic
AITO,AITO M5,2025,44994.647430030745,41667.0,Excellent,Battambang,Grey,40,200 PHEV,200,4.8,GB-T/CCS2,Authorized Dealer,10-07-2025,7,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model Y,2023,54453.36563942712,32310.0,New,Sihanoukville,Silver,60/75/82,430-600,220,6.9,GB-T/CCS2,Dealer,09-08-2021,8,,Synthetic (New Formula),Synthetic
BYD,BYD Seal,2024,37254.212775206484,11484.0,New,Phnom Penh,Green,61.4/82.5,400-550,150,3.8,GB-T/CCS2,Dealer,19-01-2024,1,,Synthetic (New Formula),Synthetic
AION,AION V,2024,38656.03713922395,7511.0,Excellent,Phnom Penh,Silver,68.8/80,480-610,165,7.1,GB-T/CCS2,Dealer,20-03-2024,3,,Synthetic (New Formula),Synthetic
AITO,AITO M7,2022,54253.433274364324,64206.0,Like New,Phnom Penh,White,40,200 PHEV,330,4.8,GB-T/CCS2,Private,07-01-2024,1,,Synthetic (New Formula),Synthetic
BYD,BYD Han,2025,59624.64596762436,6228.0,Fair,Phnom Penh,Orange,76.9/85.4,500-610,180,3.9,GB-T/CCS2,Authorized Dealer,09-09-2021,9,,Synthetic (New Formula),Synthetic
Avatr,Avatr 12,2022,59412.2318098841,12195.0,Good,Phnom Penh,Silver,94.5,650,230,3.9,GB-T/CCS2,Dealer,14-07-2025,7,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2025,29131.107499915033,37398.0,Good,Phnom Penh,Green,40/62,240-385,110,7.0,GB-T/CCS2,Private,12-02-2023,2,,Synthetic (New Formula),Synthetic
BYD,BYD Seal,2020,26501.527578523885,29400.0,Fair,Phnom Penh,Cosmos Black,61.4/82.5,400-550,150,3.8,GB-T/CCS2,Private,08-08-2023,8,,Synthetic (New Formula),Synthetic
BYD,BYD Seal,2025,36233.02921054685,33252.0,New,Sihanoukville,Grey,61.4/82.5,400-550,150,3.8,GB-T/CCS2,Private,18-02-2025,2,,Synthetic (New Formula),Synthetic
Kia,Kia EV6,2025,50468.79640638217,31563.0,New,Phnom Penh,Grey,77.4,484,168,7.1,GB-T/CCS2,Authorized Dealer,19-03-2022,3,,Synthetic (New Formula),Synthetic
BYD,BYD Atto 3,2022,27037.502552763068,808.0,Excellent,Battambang,Green,50/60.5,340-420,150,7.3,GB-T/CCS2,Private,03-06-2022,6,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model Y,2023,55886.42340144564,39303.0,Excellent,Phnom Penh,Green,60/75/82,430-600,220,6.9,GB-T/CCS2,Authorized Dealer,14-05-2024,5,,Synthetic (New Formula),Synthetic
BYD,BYD Seal 5,2023,21091.085611024304,20658.0,New,Sihanoukville,Silver,15.8,80 PHEV,110,7.9,GB-T/CCS2,Authorized Dealer,02-01-2025,1,,Synthetic (New Formula),Synthetic
BYD,BYD Sealion 6,2023,42478.226073558246,13258.0,Like New,Battambang,Blue,18.3,80-100 PHEV,145,8.5,GB-T/CCS2,Dealer,24-01-2025,1,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model 3,2023,41896.0771839171,5226.0,Like New,Phnom Penh,Black,60/82,430-576,208,6.1,GB-T/CCS2,Dealer,05-05-2021,5,,Synthetic (New Formula),Synthetic
MG,MG 4 EV,2023,24607.849262510783,36686.0,New,Phnom Penh,White,51/64/77,350-520,125,7.7,GB-T/CCS2,Private,07-02-2025,2,,Synthetic (New Formula),Synthetic
BYD,BYD Seal,2023,33260.61781854115,18649.0,Good,Sihanoukville,White,61.4/82.5,400-550,150,3.8,GB-T/CCS2,Private,26-08-2024,8,,Synthetic (New Formula),Synthetic
BYD,BYD Sealion 7,2025,41398.36935242597,29172.0,Like New,Kampot,White,71.8/91.3,460-567,230,4.5,GB-T/CCS2,Private,15-02-2025,2,,Synthetic (New Formula),Synthetic
MG,MG ZS EV,2022,24844.14976397047,34632.0,Good,Siem Reap,Black,50.3/72.6,320-440,115,8.6,GB-T/CCS2,Dealer,03-05-2023,5,,Synthetic (New Formula),Synthetic
BYD,BYD Atto 2,2024,24114.446444667603,0.0,Excellent,Phnom Penh,Black,45.1,312-401,130,7.9,GB-T/CCS2,Authorized Dealer,15-03-2024,3,,Synthetic (New Formula),Synthetic
Zeekr,Zeekr X,2025,54349.339073541276,21508.0,Good,Siem Reap,Blue,66,440,200,5.6,GB-T/CCS2,Authorized Dealer,13-08-2024,8,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2025,29131.107499915033,0.0,Like New,Kampong Cham,Green,40/62,240-385,110,7.0,GB-T/CCS2,Authorized Dealer,13-11-2021,11,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2024,28500.001316472397,3912.0,New,Phnom Penh,White,40/62,240-385,110,7.0,GB-T/CCS2,Dealer,24-11-2024,11,,Synthetic (New Formula),Synthetic
BYD,BYD Atto 3,2023,27025.645275828007,26505.0,Excellent,Sihanoukville,Grey,50/60.5,340-420,150,7.3,GB-T/CCS2,Authorized Dealer,28-02-2024,2,,Synthetic (New Formula),Synthetic
BYD,BYD Tang,2022,57999.728705312475,6840.0,New,Preah Vihear,Black,86.4/108.8,400-530,180,4.6,GB-T/CCS2,Private,21-05-2023,5,,Synthetic (New Formula),Synthetic
VinFast,VinFast VF 9,2024,66688.68052738514,4836.0,New,Siem Reap,Black,123,438,300,6.5,GB-T/CCS2,Private,21-07-2024,7,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model Y,2025,58902.624930395585,17388.0,Like New,Phnom Penh,Silver,60/75/82,430-600,220,6.9,GB-T/CCS2,Authorized Dealer,10-10-2023,10,,Synthetic (New Formula),Synthetic
Zeekr,Zeekr 001,2023,70622.0690799626,32032.0,Good,Phnom Penh,White,86/100,560-620,200,3.3,GB-T/CCS2,Private,19-01-2024,1,,Synthetic (New Formula),Synthetic
AION,AION V,2024,39256.46602164391,18145.0,New,Phnom Penh,Silver,68.8/80,480-610,165,7.1,GB-T/CCS2,Dealer,20-03-2024,3,,Synthetic (New Formula),Synthetic
Denza,Denza D9,2025,82016.74640140159,34304.0,Good,Phnom Penh,Silver,103,600,230,6.9,GB-T/CCS2,Authorized Dealer,18-10-2023,10,,Synthetic (New Formula),Synthetic
Kia,Kia EV9,2023,71934.35420285592,29750.0,Good,Phnom Penh,White,99.8,541,283,5.3,GB-T/CCS2,Private,08-11-2024,11,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2023,28468.401860499656,29988.0,New,Koh Kong,White,40/62,240-385,110,7.0,GB-T/CCS2,Authorized Dealer,25-01-2025,1,,Synthetic (New Formula),Synthetic
BYD,BYD Seal,2024,36027.10706844566,4230.0,New,Phnom Penh,Grey,61.4/82.5,400-550,150,3.8,GB-T/CCS2,Authorized Dealer,17-02-2023,2,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2025,29131.107499915033,19038.0,New,Koh Kong,White,40/62,240-385,110,7.0,GB-T/CCS2,Authorized Dealer,25-01-2025,1,,Synthetic (New Formula),Synthetic
BYD,BYD Atto 2,2022,20956.058909748073,0.0,New,Siem Reap,White,45.1,312-401,130,7.9,GB-T/CCS2,Authorized Dealer,23-05-2025,5,,Synthetic (New Formula),Synthetic
Kia,Kia EV6,2023,45427.03199397595,26975.0,Like New,Phnom Penh,Black,77.4,484,168,7.1,GB-T/CCS2,Authorized Dealer,03-04-2024,4,,Synthetic (New Formula),Synthetic
AITO,AITO M5,2023,41587.395933986605,30336.0,Excellent,Kampot,White,40,200 PHEV,200,4.8,GB-T/CCS2,Authorized Dealer,17-05-2023,5,,Synthetic (New Formula),Synthetic
BYD,BYD Atto 3,2024,28830.45118252608,4230.0,New,Phnom Penh,Black,50/60.5,340-420,150,7.3,GB-T/CCS2,Private,12-07-2023,7,,Synthetic (New Formula),Synthetic
Avatr,Avatr 07,2023,45640.81260311148,7224.0,Like New,Phnom Penh,Grey,62.2/100.5,420-621,190,4.9,GB-T/CCS2,Dealer,26-05-2025,5,,Synthetic (New Formula),Synthetic
BYD,BYD Seal,2024,35439.90017009665,4060.0,Fair,Phnom Penh,Grey,61.4/82.5,400-550,150,3.8,GB-T/CCS2,Authorized Dealer,17-02-2023,2,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model 3,2022,42246.74243040006,57869.0,Like New,Phnom Penh,White,60/82,430-576,208,6.1,GB-T/CCS2,Dealer,12-10-2024,10,,Synthetic (New Formula),Synthetic
AITO,AITO M5,2024,44928.6593131646,5760.0,Like New,Battambang,Grey,40,200 PHEV,200,4.8,GB-T/CCS2,Private,02-01-2025,1,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2023,27409.705305734264,12912.0,New,Phnom Penh,Grey,40/62,240-385,110,7.0,GB-T/CCS2,Authorized Dealer,12-02-2024,2,,Synthetic (New Formula),Synthetic
BYD,BYD Dolphin,2024,25971.145002300374,38988.0,Like New,Phnom Penh,Cosmos Black,44.9/60.5,310-420,70,7.5,GB-T/CCS2,Dealer,28-07-2023,7,,Synthetic (New Formula),Synthetic
Zeekr,Zeekr 001,2023,68482.59633739015,20856.0,New,Phnom Penh,Grey,86/100,560-620,200,3.3,GB-T/CCS2,Dealer,20-09-2022,9,,Synthetic (New Formula),Synthetic
Mercedes,Mercedes EQB,2024,67941.16051338514,11718.0,Excellent,Kampot,Grey,66.5,419,168,8.0,GB-T/CCS2,Dealer,14-04-2024,4,,Synthetic (New Formula),Synthetic
BYD,BYD Sealion 5,2025,27159.183865897965,8808.0,New,Phnom Penh,White,60/72.8,410-520,150,7.5,GB-T/CCS2,Dealer,10-07-2025,7,,Synthetic (New Formula),Synthetic
BYD,BYD Atto 3,2023,29407.2141620087,21275.0,New,Phnom Penh,Orange,50/60.5,340-420,150,7.3,GB-T/CCS2,Private,21-04-2025,4,,Synthetic (New Formula),Synthetic
BYD,BYD Atto 3,2025,29751.071813187205,20660.0,New,Phnom Penh,White,50/60.5,340-420,150,7.3,GB-T/CCS2,Private,09-11-2024,11,,Synthetic (New Formula),Synthetic
BYD,BYD Seal,2025,36233.02921054685,43350.0,Like New,Sihanoukville,White,61.4/82.5,400-550,150,3.8,GB-T/CCS2,Dealer,02-11-2023,11,,Synthetic (New Formula),Synthetic
XPeng,XPeng G6,2024,48173.510170956906,7504.0,Like New,Battambang,Green,66/87.5,435-570,190,6.2,GB-T/CCS2,Authorized Dealer,15-12-2023,12,,Synthetic (New Formula),Synthetic
Deepal,Deepal L07,2024,47389.343317546234,35938.0,Excellent,Kratie,Black,31.6,200 PHEV,160,7.3,GB-T/CCS2,Authorized Dealer,05-05-2025,5,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2025,29131.107499915033,33528.0,Excellent,Phnom Penh,White,40/62,240-385,110,7.0,GB-T/CCS2,Dealer,26-08-2020,8,,Synthetic (New Formula),Synthetic
Kia,Kia EV6,2024,52671.790675519995,8071.0,Like New,Phnom Penh,Black,77.4,484,168,7.1,GB-T/CCS2,Dealer,20-06-2022,6,,Synthetic (New Formula),Synthetic
BYD,BYD Sealion 7,2023,37490.644032610835,1062.0,New,Kampot,White,71.8/91.3,460-567,230,4.5,GB-T/CCS2,Private,15-02-2025,2,,Synthetic (New Formula),Synthetic
MG,MG ZS EV,2024,27509.462549275027,0.0,New,Phnom Penh,Silver,50.3/72.6,320-440,115,8.6,GB-T/CCS2,Dealer,21-10-2024,10,,Synthetic (New Formula),Synthetic
Arcfox,Arcfox Koala S,2023,25275.248917398785,1033.0,New,Phnom Penh,White,42.8,301,120,8.5,GB-T/CCS2,Authorized Dealer,24-07-2024,7,,Synthetic (New Formula),Synthetic
VinFast,VinFast VF 9,2024,64522.65748290814,1100.0,New,Phnom Penh,Silver,123,438,300,6.5,GB-T/CCS2,Private,16-11-2023,11,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2025,29131.107499915033,54229.0,Good,Siem Reap,Black,40/62,240-385,110,7.0,GB-T/CCS2,Authorized Dealer,23-11-2022,11,,Synthetic (New Formula),Synthetic
Hyundai,Hyundai Ioniq 6,2024,55830.584975245605,9016.0,Excellent,Phnom Penh,Red,53/77.4,429-614,151,8.1,GB-T/CCS2,Dealer,23-02-2023,2,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2022,26119.4429938559,29700.0,New,Kampong Cham,White,40/62,240-385,110,7.0,GB-T/CCS2,Dealer,20-05-2022,5,,Synthetic (New Formula),Synthetic
AION,AION ES,2023,30576.857330307022,38064.0,New,Kep,White,55.6,410,150,7.5,GB-T/CCS2,Private,28-12-2024,12,,Synthetic (New Formula),Synthetic
VinFast,VinFast VF 9,2025,66328.60789357634,33490.0,Good,Kampong Cham,White,123,438,300,6.5,GB-T/CCS2,Authorized Dealer,17-11-2022,11,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2024,28654.56394894068,0.0,Excellent,Phnom Penh,Red,40/62,240-385,110,7.0,GB-T/CCS2,Dealer,22-08-2023,8,,Synthetic (New Formula),Synthetic
BYD,BYD Han,2022,53566.3622959605,24486.0,New,Phnom Penh,White,76.9/85.4,500-610,180,3.9,GB-T/CCS2,Dealer,18-05-2025,5,,Synthetic (New Formula),Synthetic
BYD,BYD Seagull,2025,20089.55135302128,17312.0,Excellent,Siem Reap,White,30/38.88,190-305,55,,GB-T/CCS2,Private,23-02-2024,2,,Synthetic (New Formula),Synthetic
Avatr,Avatr 11,2025,66679.50588336526,11209.0,New,Phnom Penh,Red,90/116,555-700,230,3.9,GB-T/CCS2,Private,03-08-2023,8,,Synthetic (New Formula),Synthetic
BYD,BYD Seal,2020,30252.460531335484,33252.0,New,Siem Reap,Grey,61.4/82.5,400-550,150,3.8,GB-T/CCS2,Authorized Dealer,17-05-2025,5,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model 3,2022,42223.71592881003,44935.0,Excellent,Kep,Black,60/82,430-576,208,6.1,GB-T/CCS2,Authorized Dealer,23-07-2024,7,,Synthetic (New Formula),Synthetic
VinFast,VinFast VF 9,2025,66328.60789357634,26499.0,Good,Phnom Penh,White,123,438,300,6.5,GB-T/CCS2,Authorized Dealer,11-02-2023,2,,Synthetic (New Formula),Synthetic
VinFast,VinFast VF 6,2024,25688.329284565287,47025.0,Good,Siem Reap,Grey,59.6,399,110,,GB-T/CCS2,Private,03-02-2025,2,,Synthetic (New Formula),Synthetic
MG,MG 4 EV,2025,25337.590942169798,22480.0,Like New,Battambang,Silver,51/64/77,350-520,125,7.7,GB-T/CCS2,Dealer,14-04-2023,4,,Synthetic (New Formula),Synthetic
